reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
10102853,606,mehorowitz,4,4,4,4,4,4,6,FALSE,TRUE,2,"Rockland County, NY",8/[YEAR-0],9/2/[YEAR-0],TRUE,Easy access to highways and downtown Burlington,4,Conveniant location with a nice indoor pool,Our daughter loved the pool while we loved the ease of getting into Burlington.
10106206,1556,Jaanne,5,5,5,5,5,6,5,FALSE,FALSE,2,"San Antonio, TX",8/[YEAR-0],9/2/[YEAR-0],TRUE,The rooms are very clean and the food is very good.,1,The hotel has great features,"My stay was so enjoyable I hated to leave. The room was so clean, pretty and comfortable. The staff was very helpful."
10110217,1569,Miriam,5,5,5,5,4,5,7,FALSE,FALSE,4,"San Diego, CA, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,,3,Wonderful stay,"This hotel has a great location walking distance to parks. Room small but comfortable. Enjoyed lounge, good staff and plenty of food and drink. Microwave would be helpful for own food."
10111064,2003,Alohamark808,4,5,5,3,4,3,4,FALSE,FALSE,4,Hawaii,7/[YEAR-0],9/3/[YEAR-0],TRUE,Awsome staff!,2,Wonderful experience,"Hotel room was ok, outdated tube tv's, wireless Internet was spotty, but the staff was outstanding, felt like an extended family which will makeit my first choice to stay whenever I retuned to San Diego."
10111140,2019,George48,1,3,1,3,3,,4,FALSE,FALSE,3,,8/[YEAR-0],9/3/[YEAR-0],FALSE,,,green movement,"When I selected a ""green movement"", room was not cleaned and no coupone was provided."
10119312,914,hugs,5,5,5,5,,5,3,FALSE,FALSE,1,Illinois,8/[YEAR-0],9/3/[YEAR-0],FALSE,excellent service,1,excellent,"Everyone was wonderful. The staff was very accommodating. The facilities were clean, comfortable, and spacious."
10120892,377,Tm2554,4,4,4,4,4,4,8,FALSE,FALSE,2,Queensland Australia,8/[YEAR-0],9/3/[YEAR-0],TRUE,A great hotel,3,This hotel is everything you want in a hotel,Thoroughly enjoyed staying at this hotel. It had lots of eating shops & shopping. The pool Area was very busy but still nice. Close to all other shops & restaurants & bars. Would highly reccomend this hotel
10123333,430,Robin42,4,4,4,2,3,4,4,FALSE,FALSE,2,"Philadelphia, PA, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Look for parking discount on line if you do not want to pay $46 for one nite parking.,3,A little disappointed w room,Staff and service was wonderful at hotel. I was disappointed with room on north tower. As a star wood preferred floor it was nothing to write home about. Tower is old. Our bathroom had peeling paint from ceiling and vent in bathroom was filthy. Never cleaned. Just not what I expect when I stay at Belvoir
10124614,2003,cupngig,5,5,5,5,5,3,2,TRUE,FALSE,4,"San Diego, CA",8/[YEAR-0],9/3/[YEAR-0],TRUE,lovely suites,4,Excellence all in one hotel,"Excellent rooms, amenities, service, and location."
10124671,1726,Angpen,4,4,4,4,3,4,6,FALSE,FALSE,2,Pennsylvania,8/[YEAR-0],9/3/[YEAR-0],TRUE,This hotel is located near everything,2,Hotel staff was very friendly and in great location,The only comment that I have is related to the bar. There was a golf convention when we were there on vacation and one bartender and you could not even get a drink at the bar. They should have had more assistance when there were so many golfers at this convention and at this hotel as it was crazy. It was not fair to the individuals on vacation.
10124918,1196,momiline7,5,5,5,5,5,5,3,FALSE,FALSE,2,"Aurora, Co",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great location and friendly service,1,Love the Belvoir Pasadena,I will stay only here when in Pasadena. The staff treat everyone like they are royalty. I especially love Juan in the restaurant. He has the best customer service to rival any 5 star restaurant. The cleaning staff are efficient and very friendly. They go above and beyond for those staying there.
10127118,1236,Jim34,4,5,5,5,5,3,3,TRUE,TRUE,1,"Knoxville, TN, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,,2,Great room and meeting spaces.,The staff was fantastic during our conference. The meeting rooms were great and the hotel rooms were very nice.
10129590,3054,Sirpeter,4,4,5,5,4,6,3,FALSE,FALSE,2,"Marietta, GA, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,The cost of the car parking,,Hotel,Good stay! But room was some what small with no refrig. Or microwave.
10130737,1021,CRBY,5,5,5,5,5,5,3,FALSE,FALSE,2,"Spencer, WV 25276, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great staff sets this hotel apart.,4,A great experience.,"We arrived at this hotel for the Repiblican National Convention and immediately were greeted by the best front desk staff we had ever met. Brooke took care of our needs professionally. Our room was spacious and comfortable. We enjoyed the meeting rooms and breakfast buffet, as well as the restaurant. Bus service and drivers to local venues were exceptional. The manager's personal attention was appreciated. We loved having a top-quality hotel for our stay in Tampa."
10131395,1726,Ricky88,4,5,5,5,5,5,5,FALSE,FALSE,2,,8/[YEAR-0],9/3/[YEAR-0],TRUE,"Contemporary, very clean rooms.",4,Great location,Contemporary style of rooms is very pleasing. Central location to all major sites and highways. Very pleasant public areas.
10131493,197,Mdp0056,5,5,5,5,5,3,6,FALSE,TRUE,2,"Baltimore, MD, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great Location and Staff,3,Great to stay with kids,"We had our two children with us. Our son is 4 and our daughter is 1. The entire staff was so accomodating to our needs. Our request for a microwave and refrigerator was met without a problem. From the time you arrive and are met by Ray when you exit your vehicle till the time you leave, the Belvoir at the Inner Harbor staff is first class!!!!!"
10131955,1236,BigThanks,4,4,5,5,4,4,6,FALSE,FALSE,1,"Tullahoma, TN",8/[YEAR-0],9/3/[YEAR-0],TRUE,,2,A big thanks!,"We have a child in Vanderbilt Hospital and we live 1.5 hours away. He was scheduled for an early procedure and we were not looking forward to the early rise and traffic it would take to get to the hospital. The hotel has an agreement with the hospital to accommodate, when possible, (with a hospitality rate) parents of children in the hospital. This is a wonderful gesture and made our stress level manageable knowing we did not have to make that early drive."
10131976,829,tv625,5,5,5,5,5,5,1,FALSE,FALSE,1,"Indiana, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great Hotel,2,All Good,Your location couldn't have been better next to the Marine base (Veteran). The room was very nice. Your just a short hop to the city (DC). Your staff bent over backwards to help us. Thank you.
10135288,421,Juano,5,4,5,5,4,3,6,TRUE,FALSE,2,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",8/[YEAR-0],9/3/[YEAR-0],TRUE,,2,Location,Excelent location for a Mahanttan midtown hotel.
10136642,83,workingmomof3,5,4,5,5,5,3,4,FALSE,FALSE,2,"Universal Studios Blvd, CA, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great staff.,3,The staff was Amazing!,From the moment I checked in the staff was so Amazing. I was staying on business and the staff made me feel relaxed and at home. I felt like I was top priority. The Valet parking staff as exceptional. They always greeted me with a smile and knew my name. Held the door for me as I got in and out of my car. Asked if I needed directions to anywhere.
10137061,151,Gian,3,2,4,3,3,4,4,FALSE,FALSE,3,"Florida, USA",8/[YEAR-0],9/3/[YEAR-0],FALSE,Hotel is dated,,Room for improvement,I stayed at this hotel over 25 nights over a few months this year.
10138101,3207,Mel[YEAR-0],3,4,5,5,4,1,7,FALSE,FALSE,1,"Houston, TX",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great Dining Options on sight.,2,Getaway Weekend,This was a nice stay and the staff is eager to accomodate all needs. I would recommend this hotel to anyone staying in Dallas. The pool and fitness facility is incredible!
10139159,379,pebblebeach,3,3,2,3,3,4,8,TRUE,FALSE,4,"California, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,great location for south shore,4,Nice location but needs to be updated,"Our room was right by the laundry room, noisy all night. Plus on wed night their was a luau and that was noisy as well. We are Grandbourne preferred members and I would have expected a nicer room."
10139873,662,SueZ,5,5,5,5,5,4,6,FALSE,FALSE,2,"Denver, CO, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Easy drive from Ontario airport.,4,Very friendly staff,The staff was helpful with everything from room service to making suggestions for running routes. The front desk staff always greeted me with a smile. The suite rooms are a plus when making an extended stay.
10140299,3205,John1958,5,5,5,5,5,4,2,FALSE,FALSE,2,"Pittsburgh, PA",8/[YEAR-0],9/3/[YEAR-0],TRUE,Club level services are world class.,3,Your Belvoir was first class -- again!,"Thank you again for the class, comfort, customer service and consummate courtesy!!"
10143834,220,Chasbo,5,5,5,5,5,6,5,FALSE,FALSE,2,,8/[YEAR-0],9/3/[YEAR-0],TRUE,Staff was great and helpful!,2,Condo was great!,All aspects of my 6 night stay exceeded my expectations!
10144792,674,Sunny24,5,5,5,5,5,3,6,FALSE,FALSE,2,"Bronx, NY",8/[YEAR-0],9/3/[YEAR-0],TRUE,"It's great. The pool area, spa, and fitness area are excellent.",1,This is nice.,The service was excellent. I'm willing to go back for another vacation in the future.
10145770,1776,BobbyG,2,2,3,1,2,4,3,FALSE,FALSE,2,Philadelphia,8/[YEAR-0],9/3/[YEAR-0],FALSE,It is not well kept.,,This hotel was a great disappointment to us,"We had stayed in this hotel in years past. However, this time was very disappointing. The hotel was dirty. We had to change our rooms twice since the ceilings in the bathrooms were seriously damaged from water leakage. Once we changed rooms, we were charged a higher rate and had to bring the overcharge to the staff's attention before it was corrected. The hallways were not vacuumed during our entire stay and were filthy. We were very disappointed and are now looking for an alternate place to stay during our visit to Philadelphia next month."
10148259,741,Whatfor2,1,2,3,3,1,,4,FALSE,FALSE,3,,8/[YEAR-0],9/3/[YEAR-0],FALSE,"No Foxnews, very slow internet.",2,TV changes,"I had made the Belvoir Crystal City my primary selection when in town over the past couple of years. However the TV channel selection has been changed and it is now abysmal. Multiple MTV blah blah channels. No A&E and no Foxnews, no Fox Business. I understand that for some that is probably a positive. For me, a political junky, the change is reason enough I will stay elsewhere."
10148380,379,JohnD24,5,5,5,5,5,2,8,FALSE,FALSE,1,"Los Angeles, Ca",8/[YEAR-0],9/3/[YEAR-0],TRUE,Great Location and property is located on the Beach!,2,Romantic Getaway,My significant other and I stayed at the Belvoir Hotel in Poipu Beach in August [YEAR-0]. We had a wonderful time and can't wait to go back.
10148839,166,JodiL,1,5,5,5,1,4,2,TRUE,FALSE,2,"Society Hill, Philadelphia, PA, USA",8/[YEAR-0],9/3/[YEAR-0],FALSE,"This hotel had a lot of construction going on which made for a very unpleasant stay, loud drill noises woke up up every morning. Also hotel charges large fees for incidentals on your credit card along with daily room rate",4,Loved hotel BUT!,I love staying at the Belvoir but was really uspset that the hotel charged my credit card huge daily fees and then also charged my credit card for my over all stay. I have no problem with the overall charges just not happy with a company also charging my credit card a high 200 dollar per day rate on top of it all!
10149038,353,Sarah757,3,5,1,5,2,,6,FALSE,FALSE,3,"Austin, TX, USA",8/[YEAR-0],9/3/[YEAR-0],FALSE,,,Poor Management,"I have stayed at this hotel many times and typically enjoy it very much. My most recent stay was a terrible exception. The hotel is under renovation and the staff clearly was not prepared to handle the problems renovations can bring. The day I was there, some sort of housekeeping problem prevented rooms from being ready at check in. The staff did not handle the situation well at all. I was repeatedly told my room would be ready in an hour and when I returned to the registration desk, I would stand in line for 20-30 minutes with other angry guests only to be told it would be another hour. I watched while one guest after another left the registration desk in frustration. What added to the frustration was the nonchalant attitude the staff seemed to have. They seemed completely unconcerned that guests could not get into their rooms even though check in time had long passed. I finally had to leave for a 7:00 dinner reservation and on the way to the restaurant I received a call indicating my rooms were ready. I had specifically reserved 2 rooms with 2 beds each and asked them to be sure to hold those as I had 5 people in my party, including adults who did not want to share a bed. By the time we returned from dinner they had given one of the rooms away and only had a king room available. After a conversation with the manager and several trips to various rooms (none of which had 2 beds), I finally gave up and took a king room. By this time it was 10:30 PM. The manager was apologetic, but clearly unequipped to address the situation. He offered no compensation, so I took it upon myself to suggest that he comp one of the rooms. He agreed to do so, but the fact that I had to ask after having arrived at the hotel at 2:30 and not getting into my room (and the wrong one at that) until 10:30 PM was ridiculous. Grandbourne typically provides a high level of customer service. This was not the case at all the Belvoir New Orleans. I would not recommend staying here until all the renovations are complete."
10149728,3068,Trvlgal,5,4,5,5,4,4,6,FALSE,FALSE,4,"Tampa Bay, Florida",8/[YEAR-0],9/3/[YEAR-0],TRUE,The hotel is easy to get to from I-81,2,Great Hotel in Roanoke,My daughter and I had a very pleasant stay at the Belvoir Roanoke. The hotel was very easy to find off I-81 and offered free parking. The staff were all very friendly and accommodating. The room was clean and the bed was very comfortable and we had a restful nights sleep!
10150631,3616,spy212,4,4,3,4,4,4,7,TRUE,FALSE,2,"New York, NY",8/[YEAR-0],9/3/[YEAR-0],TRUE,Quiet,4,Overall Experience,"The hotel was easy to find, the check in was smooth, the staff was friendly. The lobby was spacious and comfortable. The room was clean and comfortable. The TV remote needed a change of batteries. The dining restaurant was well staffed and great service was provided, but at times the staff all disappeared. Instructions to get to walk to downtown was wrongly provided by the staff, but the map with dining suggestions was helpful. The swimming pool needs a scrubbing of the inside lining. This is a really wonderful hotel. Thank you for a wonderful stay."
10152281,96,Unhappytraveler,2,2,4,4,2,1,2,FALSE,FALSE,4,"New York, NY",Multiple,9/3/[YEAR-0],FALSE,,4,Missed expectations,I stay here a lot (probably close to 100 nights over 2 years) and there is always something wrong every time I stay.
10152419,606,JimVT,3,3,4,3,3,4,5,FALSE,FALSE,2,"Burlington, VT",8/[YEAR-0],9/3/[YEAR-0],FALSE,Close to UWM and the Hospital,4,This hotel needs to be updated,"Stayed on a first floor room and thought the room was quite dated. The bed was soft but okay, rugs needs to be replaced, decor was old and needs to be replaced. The shower curtain was not enough to keep the water from getting the bathroom floor all wet. The bathroom was as average as one can get. Overall, if you need a place to stay that is close to the hospital or UVM, then this is probably your best option, otherwise I would suggest staying at one of the bigger two names down on the lake."
10154396,1726,cabo,4,4,4,4,4,4,7,FALSE,FALSE,3,"fort worth, tx",8/[YEAR-0],9/3/[YEAR-0],FALSE,,2,Room selection,Asked 4 months in advance for ocean view room which was not available when I checked in for my 7 night stay nor was I ever asked whether when a room was available would I consider changing.
10156346,3023,mark1970,5,5,5,5,5,3,2,FALSE,FALSE,2,"McCordsville, IN, USA",8/[YEAR-0],9/3/[YEAR-0],TRUE,,2,Nice property,I would definitely stay here again.
10156666,1021,Phenix,5,5,5,5,5,4,4,TRUE,FALSE,3,"Atlanta, ga",8/[YEAR-0],9/3/[YEAR-0],TRUE,great customer service,4,This hotel never lets me down!,It's always a great exeperience
10157700,196,DBC1961,4,4,4,4,4,4,3,FALSE,FALSE,2,"Tamuning, Guam",8/[YEAR-0],9/3/[YEAR-0],TRUE,Clean.,1,The locks on the room doors need to be changed out.,"The very first night in my room was fine. After that, I was getting a bit irritated. For the next 3 nights in a row, I was locked out of my room. The card keys would not work. Security was pretty good about coming up and opening the door for me, but I felt rather silly having to have them come up three different times. I did inform the front desk, Isiah and Jackie, so they are aware of what happened."
